/media/pragna/6F7B71345EEEFC2B/pcd2/26.962000000.pcd,0.0328787,-0.124534,1.05708,1.35708,0.893673,0.481043,1.35708
/media/pragna/6F7B71345EEEFC2B/pcd2/26.962000000.pcd,-0.180482,-0.0317219,0.715229,0.027651,0.612623,0.344925,0.612623
/media/pragna/6F7B71345EEEFC2B/pcd2/27.171000000.pcd,0.0244244,-0.114014,1.05108,1.35708,0.893673,0.481042,1.35708
/media/pragna/6F7B71345EEEFC2B/pcd2/27.171000000.pcd,-0.180764,-0.0352113,0.717131,0.0276595,0.612509,0.345097,0.612509
/media/pragna/6F7B71345EEEFC2B/pcd2/27.220000000.pcd,0.0245592,-0.113765,1.05094,1.35708,0.893725,0.481071,1.35708
/media/pragna/6F7B71345EEEFC2B/pcd2/27.220000000.pcd,-0.180581,-0.0303221,0.714277,0.0276405,0.612607,0.344888,0.612607
/media/pragna/6F7B71345EEEFC2B/pcd2/27.270000000.pcd,0.0261376,-0.114527,1.05131,1.35708,0.893725,0.481071,1.35708
/media/pragna/6F7B71345EEEFC2B/pcd2/27.270000000.pcd,-0.18052,-0.0287221,0.712823,0.0276413,0.612591,0.344847,0.612591
/media/pragna/6F7B71345EEEFC2B/pcd2/27.320000000.pcd,0.0280398,-0.115673,1.05174,1.35708,0.893673,0.481043,1.35708
/media/pragna/6F7B71345EEEFC2B/pcd2/27.320000000.pcd,-0.180632,-0.0316755,0.714026,0.0276419,0.612617,0.344811,0.612617
/media/pragna/6F7B71345EEEFC2B/pcd2/27.370000000.pcd,0.0271784,-0.115284,1.05152,1.35708,0.893673,0.481043,1.35708
/media/pragna/6F7B71345EEEFC2B/pcd2/27.370000000.pcd,-0.180774,-0.035265,0.71711,0.027653,0.612553,0.344998,0.612553
/media/pragna/6F7B71345EEEFC2B/pcd2/27.420000000.pcd,0.0275993,-0.115249,1.05159,1.35708,0.893673,0.481042,1.35708
/media/pragna/6F7B71345EEEFC2B/pcd2/27.420000000.pcd,-0.207881,-0.042431,0.709237,0.0953905,0.658305,0.423825,0.658305
